,e_type,e_con,e_prod,GDP,Population,ei_capita,ei_gdp,pop_growth,pop_density,Manuf_GDP,Agric_GDP,Deforestation,emission_per_cap,CO2_emission
21841,5,0.14,0.16,836.96,79636.1,40.34,3.84,1.779,80.0,129.9129312,105.708048,647.0425,0.0,0.0
21842,0,0.13,0.04,42.34,6131.77,20.72,3.0,0.424,295.935,7.1402176000000015,3.0019060000000004,6378.859200000001,0.0010111272927719,6.2
21843,1,0.0,0.0,42.34,6131.77,20.72,3.0,0.424,295.935,7.1402176000000015,3.0019060000000004,6378.859200000001,0.0,0.0
21844,2,0.0,0.0,42.34,6131.77,20.72,3.0,0.424,295.935,7.1402176000000015,3.0019060000000004,6378.859200000001,0.0,0.0
21845,3,0.09,0.0,42.34,6131.77,20.72,3.0,0.424,295.935,7.1402176000000015,3.0019060000000004,6378.859200000001,0.0010111272927719,6.2
21846,4,0.0,0.0,42.34,6131.77,20.72,3.0,0.424,295.935,7.1402176000000015,3.0019060000000004,6378.859200000001,0.0,0.0
21847,5,0.04,0.04,42.34,6131.77,20.72,3.0,0.424,295.935,7.1402176000000015,3.0019060000000004,6378.859200000001,0.0,0.0
21848,0,0.1,0.93,30.15,860.84,120.02,3.43,4.655,30.689,6.140951999999999,0.2692395,25487.352,0.0036708331397239,3.16
21849,1,0.0,0.0,30.15,860.84,120.02,3.43,4.655,30.689,6.140951999999999,0.2692395,25487.352,0.0,0.0
21850,2,0.06,0.22,30.15,860.84,120.02,3.43,4.655,30.689,6.140951999999999,0.2692395,25487.352,0.003392035686074,2.92
21851,3,0.05,0.71,30.15,860.84,120.02,3.43,4.655,30.689,6.140951999999999,0.2692395,25487.352,0.0002671808930811,0.23
21852,4,0.0,0.0,30.15,860.84,120.02,3.43,4.655,30.689,6.140951999999999,0.2692395,25487.352,0.0,0.0
21853,5,0.0,0.0,30.15,860.84,120.02,3.43,4.655,30.689,6.140951999999999,0.2692395,25487.352,0.0,0.0
21854,0,0.01,0.0,3.58,3032.92,1.93,1.63,2.187,30.325,0.2335592,0.6005808,10932.24,0.0002242063753742,0.68
21855,1,0.0,0.0,3.58,3032.92,1.93,1.63,2.187,30.325,0.2335592,0.6005808,10932.24,0.0,0.0
21856,2,0.0,0.0,3.58,3032.92,1.93,1.63,2.187,30.325,0.2335592,0.6005808,10932.24,0.0,0.0
21857,3,0.01,0.0,3.58,3032.92,1.93,1.63,2.187,30.325,0.2335592,0.6005808,10932.24,0.0002242063753742,0.68
21858,4,0.0,0.0,3.58,3032.92,1.93,1.63,2.187,30.325,0.2335592,0.6005808,10932.24,0.0,0.0
21859,5,0.0,0.0,3.58,3032.92,1.93,1.63,2.187,30.325,0.2335592,0.6005808,10932.24,0.0,0.0
21860,0,0.1,0.0,37.18,1335.74,72.22,2.59,-0.268,31.543,5.110391,1.2644917999999998,23166.135,0.0047464326889963,6.34
21861,1,0.0,0.0,37.18,1335.74,72.22,2.59,-0.268,31.543,5.110391,1.2644917999999998,23166.135,0.0001347567640409,0.18
21862,2,0.03,0.0,37.18,1335.74,72.22,2.59,-0.268,31.543,5.110391,1.2644917999999998,23166.135,0.0013850000748648,1.85
21863,3,0.06,0.0,37.18,1335.74,72.22,2.59,-0.268,31.543,5.110391,1.2644917999999998,23166.135,0.0032266758500905,4.31
21864,4,0.0,0.0,37.18,1335.74,72.22,2.59,-0.268,31.543,5.110391,1.2644917999999998,23166.135,0.0,0.0
21865,5,0.0,0.0,37.18,1335.74,72.22,2.59,-0.268,31.543,5.110391,1.2644917999999998,23166.135,0.0,0.0
21866,0,0.02,0.01,7.99,1049.95,20.27,2.66,0.697,61.043,2.7643003,0.7989201000000001,4829.932,0.0010952902519167,1.15
21867,1,0.0,0.01,7.99,1049.95,20.27,2.66,0.697,61.043,2.7643003,0.7989201000000001,4829.932,0.0004762131530072,0.5
21868,2,0.0,0.0,7.99,1049.95,20.27,2.66,0.697,61.043,2.7643003,0.7989201000000001,4829.932,0.0,0.0
21869,3,0.01,0.0,7.99,1049.95,20.27,2.66,0.697,61.043,2.7643003,0.7989201000000001,4829.932,0.0006286013619696,0.66
21870,4,0.0,0.0,7.99,1049.95,20.27,2.66,0.697,61.043,2.7643003,0.7989201000000001,4829.932,0.0,0.0
21871,5,0.01,0.0,7.99,1049.95,20.27,2.66,0.697,61.043,2.7643003,0.7989201000000001,4829.932,0.0,0.0
21872,0,0.12,0.03,82.47,82916.2,1.5,1.51,2.741,73.424,3.3878676,37.264069500000005,179441.32969840002,6.753806855596372e-05,5.6
21873,1,0.0,0.0,82.47,82916.2,1.5,1.51,2.741,73.424,3.3878676,37.264069500000005,179441.32969840002,0.0,0.0
21874,2,0.0,0.0,82.47,82916.2,1.5,1.51,2.741,73.424,3.3878676,37.264069500000005,179441.32969840002,0.0,0.0
21875,3,0.09,0.0,82.47,82916.2,1.5,1.51,2.741,73.424,3.3878676,37.264069500000005,179441.32969840002,6.753806855596372e-05,5.6
21876,4,0.0,0.0,82.47,82916.2,1.5,1.51,2.741,73.424,3.3878676,37.264069500000005,179441.32969840002,0.0,0.0
21877,5,0.03,0.03,82.47,82916.2,1.5,1.51,2.741,73.424,3.3878676,37.264069500000005,179441.32969840002,0.0,0.0
21878,0,0.02,0.01,7.29,845.36,28.56,3.31,1.091,46.27,0.8861724,0.7798113,10598.7924,0.0029928077978612,2.53
21879,1,0.0,0.0,7.29,845.36,28.56,3.31,1.091,46.27,0.8861724,0.7798113,10598.7924,0.0,0.0
21880,2,0.0,0.0,7.29,845.36,28.56,3.31,1.091,46.27,0.8861724,0.7798113,10598.7924,0.0,0.0
21881,3,0.02,0.0,7.29,845.36,28.56,3.31,1.091,46.27,0.8861724,0.7798113,10598.7924,0.0029928077978612,2.53
21882,4,0.0,0.0,7.29,845.36,28.56,3.31,1.091,46.27,0.8861724,0.7798113,10598.7924,0.0,0.0
21883,5,0.01,0.01,7.29,845.36,28.56,3.31,1.091,46.27,0.8861724,0.7798113,10598.7924,0.0,0.0
21884,0,1.31,0.5,244.64,5316.63,246.74,5.36,0.466,17.484,50.8582096,5.394311999999999,222828.597,0.0109336177240093,58.13
21885,1,0.13,0.0,244.64,5316.63,246.74,5.36,0.466,17.484,50.8582096,5.394311999999999,222828.597,0.0034326255541574,18.25
21886,2,0.17,0.0,244.64,5316.63,246.74,5.36,0.466,17.484,50.8582096,5.394311999999999,222828.597,0.0016363749217079,8.7
21887,3,0.45,0.0,244.64,5316.63,246.74,5.36,0.466,17.484,50.8582096,5.394311999999999,222828.597,0.0058664981388586,31.19
21888,4,0.23,0.23,244.64,5316.63,246.74,5.36,0.466,17.484,50.8582096,5.394311999999999,222828.597,0.0,0.0
21889,5,0.33,0.28,244.64,5316.63,246.74,5.36,0.466,17.484,50.8582096,5.394311999999999,222828.597,0.0,0.0
21890,0,11.35,5.25,2607.25,64221.57,176.7,4.35,0.559,117.568,289.5351125,39.4998375,161929.03161,0.0063567427579238,408.24
21891,1,0.54,0.0,2607.25,64221.57,176.7,4.35,0.559,117.568,289.5351125,39.4998375,161929.03161,0.0008492473790348,54.54
21892,2,1.88,0.03,2607.25,64221.57,176.7,4.35,0.559,117.568,289.5351125,39.4998375,161929.03161,0.0014790980662727,94.99
21893,3,4.01,0.04,2607.25,64221.57,176.7,4.35,0.559,117.568,289.5351125,39.4998375,161929.03161,0.0040283973126163,258.71
21894,4,4.34,4.34,2607.25,64221.57,176.7,4.35,0.559,117.568,289.5351125,39.4998375,161929.03161,0.0,0.0
21895,5,0.59,0.83,2607.25,64221.57,176.7,4.35,0.559,117.568,289.5351125,39.4998375,161929.03161,0.0,0.0
21896,0,0.05,0.55,20.69,1518.54,30.73,2.26,3.074,5.893,2.9427387,0.8751870000000002,236595.1707,0.0015607096289857,2.37
21897,1,0.0,0.0,20.69,1518.54,30.73,2.26,3.074,5.893,2.9427387,0.8751870000000002,236595.1707,0.0,0.0
21898,2,0.0,0.0,20.69,1518.54,30.73,2.26,3.074,5.893,2.9427387,0.8751870000000002,236595.1707,0.0001053643631382,0.16
21899,3,0.03,0.53,20.69,1518.54,30.73,2.26,3.074,5.893,2.9427387,0.8751870000000002,236595.1707,0.0014553452658474,2.21
21900,4,0.0,0.0,20.69,1518.54,30.73,2.26,3.074,5.893,2.9427387,0.8751870000000002,236595.1707,0.0,0.0
21901,5,0.01,0.01,20.69,1518.54,30.73,2.26,3.074,5.893,2.9427387,0.8751870000000002,236595.1707,0.0,0.0
21902,0,0.01,0.0,3.74,1689.29,3.46,1.56,2.97,166.926,0.2091034,1.1136224,3114.6324,0.0002723037489122,0.46
21903,1,0.0,0.0,3.74,1689.29,3.46,1.56,2.97,166.926,0.2091034,1.1136224,3114.6324,0.0,0.0
21904,2,0.0,0.0,3.74,1689.29,3.46,1.56,2.97,166.926,0.2091034,1.1136224,3114.6324,0.0,0.0
21905,3,0.01,0.0,3.74,1689.29,3.46,1.56,2.97,166.926,0.2091034,1.1136224,3114.6324,0.0002723037489122,0.46
21906,4,0.0,0.0,3.74,1689.29,3.46,1.56,2.97,166.926,0.2091034,1.1136224,3114.6324,0.0,0.0
21907,5,0.0,0.0,3.74,1689.29,3.46,1.56,2.97,166.926,0.2091034,1.1136224,3114.6324,0.0,0.0
21908,0,0.18,0.07,32.63,4142.65,42.64,5.41,-0.304,67.33,3.4075509,2.6534716000000005,28100.3662,0.001450762193282,6.01
21909,1,0.0,0.0,32.63,4142.65,42.64,5.41,-0.304,67.33,3.4075509,2.6534716000000005,28100.3662,0.0001158678623586,0.48
21910,2,0.06,0.0,32.63,4142.65,42.64,5.41,-0.304,67.33,3.4075509,2.6534716000000005,28100.3662,0.0008183167779078,3.39
21911,3,0.04,0.0,32.63,4142.65,42.64,5.41,-0.304,67.33,3.4075509,2.6534716000000005,28100.3662,0.0005165775530155,2.14
21912,4,0.0,0.0,32.63,4142.65,42.64,5.41,-0.304,67.33,3.4075509,2.6534716000000005,28100.3662,0.0,0.0
21913,5,0.07,0.07,32.63,4142.65,42.64,5.41,-0.304,67.33,3.4075509,2.6534716000000005,28100.3662,0.0,0.0
21914,0,14.3,5.35,3639.83,80857.4,176.79,3.93,-0.19,235.522,729.785915,30.5017754,113981.0922,0.0102929354641628,832.26
21915,1,3.26,2.13,3639.83,80857.4,176.79,3.93,-0.19,235.522,729.785915,30.5017754,113981.0922,0.0043205692985428,349.35
21916,2,3.33,0.58,3639.83,80857.4,176.79,3.93,-0.19,235.522,729.785915,30.5017754,113981.0922,0.0020992512744659,169.74
21917,3,5.25,0.13,3639.83,80857.4,176.79,3.93,-0.19,235.522,729.785915,30.5017754,113981.0922,0.003873114891154,313.17
21918,4,1.41,1.41,3639.83,80857.4,176.79,3.93,-0.19,235.522,729.785915,30.5017754,113981.0922,0.0,0.0
21919,5,1.04,1.1,3639.83,80857.4,176.79,3.93,-0.19,235.522,729.785915,30.5017754,113981.0922,0.0,0.0
21920,0,0.16,0.07,87.28,23563.85,6.69,1.81,2.579,103.559,6.5844032,25.6673024,81240.88160000001,0.0002834850841437,6.68
21921,1,0.0,0.0,87.28,23563.85,6.69,1.81,2.579,103.559,6.5844032,25.6673024,81240.88160000001,0.0,0.0
21922,2,0.0,0.0,87.28,23563.85,6.69,1.81,2.579,103.559,6.5844032,25.6673024,81240.88160000001,0.0,0.0
21923,3,0.1,0.01,87.28,23563.85,6.69,1.81,2.579,103.559,6.5844032,25.6673024,81240.88160000001,0.0002834850841437,6.68
21924,4,0.0,0.0,87.28,23563.85,6.69,1.81,2.579,103.559,6.5844032,25.6673024,81240.88160000001,0.0,0.0
21925,5,0.06,0.06,87.28,23563.85,6.69,1.81,2.579,103.559,6.5844032,25.6673024,81240.88160000001,0.0,0.0
21926,0,1.49,0.4,392.24,11082.08,134.11,3.79,0.265,85.941,33.3560896,11.0101768,38414.778,0.009996318380665,110.78
21927,1,0.35,0.34,392.24,11082.08,134.11,3.79,0.265,85.941,33.3560896,11.0101768,38414.778,0.0031582518805134,35.0
21928,2,0.16,0.0,392.24,11082.08,134.11,3.79,0.265,85.941,33.3560896,11.0101768,38414.778,0.0007038389905144,7.8
21929,3,0.9,0.0,392.24,11082.08,134.11,3.79,0.265,85.941,33.3560896,11.0101768,38414.778,0.0061342275096371,67.98
21930,4,0.0,0.0,392.24,11082.08,134.11,3.79,0.265,85.941,33.3560896,11.0101768,38414.778,0.0,0.0
21931,5,0.08,0.06,392.24,11082.08,134.11,3.79,0.265,85.941,33.3560896,11.0101768,38414.778,0.0,0.0
21932,0,0.0,0.0,1.43,105.46,37.67,2.77,0.26,310.168,0.0473902,0.0538681,177.0006,0.002180921676465,0.23
21933,1,0.0,0.0,1.43,105.46,37.67,2.77,0.26,310.168,0.0473902,0.0538681,177.0006,0.0,0.0
21934,2,0.0,0.0,1.43,105.46,37.67,2.77,0.26,310.168,0.0473902,0.0538681,177.0006,0.0,0.0
21935,3,0.0,0.0,1.43,105.46,37.67,2.77,0.26,310.168,0.0473902,0.0538681,177.0006,0.002180921676465,0.23
21936,4,0.0,0.0,1.43,105.46,37.67,2.77,0.26,310.168,0.0473902,0.0538681,177.0006,0.0,0.0
21937,5,0.0,0.0,1.43,105.46,37.67,2.77,0.26,310.168,0.0473902,0.0538681,177.0006,0.0,0.0
21938,0,0.19,0.08,102.05,14006.4,13.8,1.89,1.927,128.213,19.1517235,11.566347,38199.3252,0.0008189113548092,11.47
21939,1,0.01,0.0,102.05,14006.4,13.8,1.89,1.927,128.213,19.1517235,11.566347,38199.3252,7.567968928489834e-05,1.06
21940,2,0.0,0.0,102.05,14006.4,13.8,1.89,1.927,128.213,19.1517235,11.566347,38199.3252,0.0,0.0
21941,3,0.13,0.03,102.05,14006.4,13.8,1.89,1.927,128.213,19.1517235,11.566347,38199.3252,0.0007432316655243,10.41
21942,4,0.0,0.0,102.05,14006.4,13.8,1.89,1.927,128.213,19.1517235,11.566347,38199.3252,0.0,0.0
21943,5,0.05,0.05,102.05,14006.4,13.8,1.89,1.927,128.213,19.1517235,11.566347,38199.3252,0.0,0.0
21944,0,0.04,0.01,16.03,9738.8,3.6,2.19,2.292,39.634,2.0313216,2.561594,66410.7444,0.0001375939540805,1.34
21945,1,0.0,0.0,16.03,9738.8,3.6,2.19,2.292,39.634,2.0313216,2.561594,66410.7444,0.0,0.0
21946,2,0.0,0.0,16.03,9738.8,3.6,2.19,2.292,39.634,2.0313216,2.561594,66410.7444,0.0,0.0
21947,3,0.03,0.0,16.03,9738.8,3.6,2.19,2.292,39.634,2.0313216,2.561594,66410.7444,0.0001375939540805,1.34
21948,4,0.0,0.0,16.03,9738.8,3.6,2.19,2.292,39.634,2.0313216,2.561594,66410.7444,0.0,0.0
21949,5,0.01,0.01,16.03,9738.8,3.6,2.19,2.292,39.634,2.0313216,2.561594,66410.7444,0.0,0.0
21950,0,0.0,0.0,2.4,1451.53,3.14,1.9,2.476,51.456,0.302688,1.120032,20813.2992,0.0002204570349906,0.32
21951,1,0.0,0.0,2.4,1451.53,3.14,1.9,2.476,51.456,0.302688,1.120032,20813.2992,0.0,0.0
21952,2,0.0,0.0,2.4,1451.53,3.14,1.9,2.476,51.456,0.302688,1.120032,20813.2992,0.0,0.0
21953,3,0.0,0.0,2.4,1451.53,3.14,1.9,2.476,51.456,0.302688,1.120032,20813.2992,0.0002204570349906,0.32
21954,4,0.0,0.0,2.4,1451.53,3.14,1.9,2.476,51.456,0.302688,1.120032,20813.2992,0.0,0.0
21955,5,0.0,0.0,2.4,1451.53,3.14,1.9,2.476,51.456,0.302688,1.120032,20813.2992,0.0,0.0
21956,0,0.02,0.0,6.78,746.82,29.93,3.3,0.045,3.794,0.4685658,2.1511584,185287.031,0.0020352963230765,1.52
21957,1,0.0,0.0,6.78,746.82,29.93,3.3,0.045,3.794,0.4685658,2.1511584,185287.031,0.0,0.0
21958,2,0.0,0.0,6.78,746.82,29.93,3.3,0.045,3.794,0.4685658,2.1511584,185287.031,0.0,0.0
21959,3,0.02,0.0,6.78,746.82,29.93,3.3,0.045,3.794,0.4685658,2.1511584,185287.031,0.0020352963230765,1.52
21960,4,0.0,0.0,6.78,746.82,29.93,3.3,0.045,3.794,0.4685658,2.1511584,185287.031,0.0,0.0
21961,5,0.0,0.0,6.78,746.82,29.93,3.3,0.045,3.794,0.4685658,2.1511584,185287.031,0.0,0.0
21962,0,0.04,0.0,27.05,9646.57,3.64,1.3,1.58,350.021,4.604451,4.986938,3788.3976,0.0002042176649316,1.97
21963,1,0.0,0.0,27.05,9646.57,3.64,1.3,1.58,350.021,4.604451,4.986938,3788.3976,0.0,0.0
21964,2,0.0,0.0,27.05,9646.57,3.64,1.3,1.58,350.021,4.604451,4.986938,3788.3976,0.0,0.0
21965,3,0.03,0.0,27.05,9646.57,3.64,1.3,1.58,350.021,4.604451,4.986938,3788.3976,0.0002042176649316,1.97
21966,4,0.0,0.0,27.05,9646.57,3.64,1.3,1.58,350.021,4.604451,4.986938,3788.3976,0.0,0.0
21967,5,0.0,0.0,27.05,9646.57,3.64,1.3,1.58,350.021,4.604451,4.986938,3788.3976,0.0,0.0
21968,0,0.13,0.02,36.51,7980.96,16.2,3.54,2.184,71.329,6.500605499999999,4.435965,66160.557,0.0009998797137186,7.98
21969,1,0.0,0.0,36.51,7980.96,16.2,3.54,2.184,71.329,6.500605499999999,4.435965,66160.557,0.0,0.0
21970,2,0.0,0.0,36.51,7980.96,16.2,3.54,2.184,71.329,6.500605499999999,4.435965,66160.557,0.0,0.0
21971,3,0.11,0.0,36.51,7980.96,16.2,3.54,2.184,71.329,6.500605499999999,4.435965,66160.557,0.0009998797137186,7.98
21972,4,0.0,0.0,36.51,7980.96,16.2,3.54,2.184,71.329,6.500605499999999,4.435965,66160.557,0.0,0.0
21973,5,0.02,0.02,36.51,7980.96,16.2,3.54,2.184,71.329,6.500605499999999,4.435965,66160.557,0.0,0.0
21980,0,19.11,12.48,4575.84,1202750.0,15.89,4.18,1.465,403.832,782.4228816,768.3292944000001,691147.7474,0.0010920806485138,1313.5
21981,1,9.61,8.1,4575.84,1202750.0,15.89,4.18,1.465,403.832,782.4228816,768.3292944000001,691147.7474,0.000713664518811,858.36
21982,2,1.62,1.19,4575.84,1202750.0,15.89,4.18,1.465,403.832,782.4228816,768.3292944000001,691147.7474,6.830180835585118e-05,82.15
21983,3,6.27,1.64,4575.84,1202750.0,15.89,4.18,1.465,403.832,782.4228816,768.3292944000001,691147.7474,0.0003101226356266,373.0
21984,4,0.16,0.16,4575.84,1202750.0,15.89,4.18,1.465,403.832,782.4228816,768.3292944000001,691147.7474,0.0,0.0
21985,5,1.45,1.38,4575.84,1202750.0,15.89,4.18,1.465,403.832,782.4228816,768.3292944000001,691147.7474,0.0,0.0
21986,0,5.4,10.84,1816.74,235900.0,22.88,2.97,1.323,129.981,505.3080636,263.1002868,999841.7144,0.0013781687155574,325.11
21987,1,1.02,5.85,1816.74,235900.0,22.88,2.97,1.323,129.981,505.3080636,263.1002868,999841.7144,0.0003970326409495,93.66
21988,2,1.31,2.69,1816.74,235900.0,22.88,2.97,1.323,129.981,505.3080636,263.1002868,999841.7144,0.0002761763459092,65.15
21989,3,2.88,2.09,1816.74,235900.0,22.88,2.97,1.323,129.981,505.3080636,263.1002868,999841.7144,0.0007049597286986,166.3
21990,4,0.0,0.0,1816.74,235900.0,22.88,2.97,1.323,129.981,505.3080636,263.1002868,999841.7144,0.0,0.0
21991,5,0.2,0.22,1816.74,235900.0,22.88,2.97,1.323,129.981,505.3080636,263.1002868,999841.7144,0.0,0.0
21992,0,8.15,13.36,1019.75,72120.6,113.02,7.99,1.093,44.279,132.24118,62.4392925,104191.7772,0.0062431538284484,450.26
21993,1,0.04,0.04,1019.75,72120.6,113.02,7.99,1.093,44.279,132.24118,62.4392925,104191.7772,8.721502594265716e-05,6.29
21994,2,4.45,4.34,1019.75,72120.6,113.02,7.99,1.093,44.279,132.24118,62.4392925,104191.7772,0.0031011943882885,223.66
21995,3,3.6,8.93,1019.75,72120.6,113.02,7.99,1.093,44.279,132.24118,62.4392925,104191.7772,0.0030546057575782,220.3
21996,4,0.0,0.0,1019.75,72120.6,113.02,7.99,1.093,44.279,132.24118,62.4392925,104191.7772,0.0,0.0
21997,5,0.06,0.05,1019.75,72120.6,113.02,7.99,1.093,44.279,132.24118,62.4392925,104191.7772,0.0,0.0
21998,0,1.1,5.18,242.76,28385.7,38.66,4.52,1.686,64.901,4.1803272,9.3414048,8235.677099999999,0.002986010561656,84.76
21999,1,0.0,0.0,242.76,28385.7,38.66,4.52,1.686,64.901,4.1803272,9.3414048,8235.677099999999,0.0,0.0
22000,2,0.07,0.07,242.76,28385.7,38.66,4.52,1.686,64.901,4.1803272,9.3414048,8235.677099999999,0.0001007549576018,2.86
22001,3,0.98,5.08,242.76,28385.7,38.66,4.52,1.686,64.901,4.1803272,9.3414048,8235.677099999999,0.0028852556040541,81.9
22002,4,0.0,0.0,242.76,28385.7,38.66,4.52,1.686,64.901,4.1803272,9.3414048,8235.677099999999,0.0,0.0
22003,5,0.04,0.03,242.76,28385.7,38.66,4.52,1.686,64.901,4.1803272,9.3414048,8235.677099999999,0.0,0.0
22004,0,0.68,0.05,242.64,4497.48,151.14,2.8,2.039,65.17,42.605157600000005,2.06244,7024.024399999999,0.0098744185632843,44.41
22005,1,0.06,0.0,242.64,4497.48,151.14,2.8,2.039,65.17,42.605157600000005,2.06244,7024.024399999999,0.0013274100162757,5.97
22006,2,0.2,0.02,242.64,4497.48,151.14,2.8,2.039,65.17,42.605157600000005,2.06244,7024.024399999999,0.0022101265597623,9.94
22007,3,0.39,0.0,242.64,4497.48,151.14,2.8,2.039,65.17,42.605157600000005,2.06244,7024.024399999999,0.0063346585198822,28.49
22008,4,0.0,0.0,242.64,4497.48,151.14,2.8,2.039,65.17,42.605157600000005,2.06244,7024.024399999999,0.0,0.0
22009,5,0.04,0.04,242.64,4497.48,151.14,2.8,2.039,65.17,42.605157600000005,2.06244,7024.024399999999,0.0,0.0
22010,0,0.86,0.05,229.71,7020.83,122.77,3.75,1.777,337.745,34.2980001,3.6018528,1537.9548000000002,0.0095757908965179,67.23
22011,1,0.32,0.0,229.71,7020.83,122.77,3.75,1.777,337.745,34.2980001,3.6018528,1537.9548000000002,0.0044168566964304,31.01
22012,2,0.05,0.05,229.71,7020.83,122.77,3.75,1.777,337.745,34.2980001,3.6018528,1537.9548000000002,0.0003090802654387,2.17
22013,3,0.51,0.0,229.71,7020.83,122.77,3.75,1.777,337.745,34.2980001,3.6018528,1537.9548000000002,0.0048498539346487,34.05
22014,4,0.0,0.0,229.71,7020.83,122.77,3.75,1.777,337.745,34.2980001,3.6018528,1537.9548000000002,0.0,0.0
22015,5,-0.01,0.0,229.71,7020.83,122.77,3.75,1.777,337.745,34.2980001,3.6018528,1537.9548000000002,0.0,0.0
22016,0,7.92,1.18,2408.1,58870.2,134.59,3.29,0.662,199.996,372.53307,45.151875,88962.643,0.0078032688864654,459.38
22017,1,0.66,0.0,2408.1,58870.2,134.59,3.29,0.662,199.996,372.53307,45.151875,88962.643,0.0010745674381945,63.26
22018,2,3.07,0.33,2408.1,58870.2,134.59,3.29,0.662,199.996,372.53307,45.151875,88962.643,0.002764216870335,162.73
22019,3,3.46,0.22,2408.1,58870.2,134.59,3.29,0.662,199.996,372.53307,45.151875,88962.643,0.0039644845779358,233.39
22020,4,0.0,0.0,2408.1,58870.2,134.59,3.29,0.662,199.996,372.53307,45.151875,88962.643,0.0,0.0
22021,5,0.73,0.62,2408.1,58870.2,134.59,3.29,0.662,199.996,372.53307,45.151875,88962.643,0.0,0.0
22022,0,0.15,0.01,26.11,2781.87,55.69,5.93,0.492,256.867,2.0989829,1.2791289,5509.5459,0.0047773619903158,13.29
22023,1,0.0,0.0,26.11,2781.87,55.69,5.93,0.492,256.867,2.0989829,1.2791289,5509.5459,3.235233853487043e-05,0.09
22024,2,0.0,0.0,26.11,2781.87,55.69,5.93,0.492,256.867,2.0989829,1.2791289,5509.5459,0.0,0.0
22025,3,0.15,0.0,26.11,2781.87,55.69,5.93,0.492,256.867,2.0989829,1.2791289,5509.5459,0.0047450096517809,13.2
22026,4,0.0,0.0,26.11,2781.87,55.69,5.93,0.492,256.867,2.0989829,1.2791289,5509.5459,0.0,0.0
22027,5,0.0,0.01,26.11,2781.87,55.69,5.93,0.492,256.867,2.0989829,1.2791289,5509.5459,0.0,0.0
22028,0,21.72,3.88,5027.35,128525.2,168.98,4.32,0.048,351.339,1069.5184390000002,52.98826900000001,249478.38,0.0099326824622719,1276.6
22029,1,4.56,0.03,5027.35,128525.2,168.98,4.32,0.048,351.339,1069.5184390000002,52.98826900000001,249478.38,0.0034520078552688,443.67
22030,2,3.87,0.16,5027.35,128525.2,168.98,4.32,0.048,351.339,1069.5184390000002,52.98826900000001,249478.38,0.0016373442717848,210.44
22031,3,9.63,0.04,5027.35,128525.2,168.98,4.32,0.048,351.339,1069.5184390000002,52.98826900000001,249478.38,0.0048434081409715,622.5
22032,4,2.45,2.45,5027.35,128525.2,168.98,4.32,0.048,351.339,1069.5184390000002,52.98826900000001,249478.38,0.0,0.0
22033,5,1.21,1.2,5027.35,128525.2,168.98,4.32,0.048,351.339,1069.5184390000002,52.98826900000001,249478.38,0.0,0.0
22034,0,0.28,0.01,70.73,6556.47,42.91,3.98,4.703,74.303,14.962931500000002,2.0349021,975.052,0.0028353672021682,18.59
22035,1,0.0,0.0,70.73,6556.47,42.91,3.98,4.703,74.303,14.962931500000002,2.0349021,975.052,1.5252109748080902e-06,0.01
22036,2,0.09,0.01,70.73,6556.47,42.91,3.98,4.703,74.303,14.962931500000002,2.0349021,975.052,0.0006222860777217,4.08
22037,3,0.19,0.0,70.73,6556.47,42.91,3.98,4.703,74.303,14.962931500000002,2.0349021,975.052,0.0022115559134717,14.5
22038,4,0.0,0.0,70.73,6556.47,42.91,3.98,4.703,74.303,14.962931500000002,2.0349021,975.052,0.0,0.0
22039,5,0.0,0.0,70.73,6556.47,42.91,3.98,4.703,74.303,14.962931500000002,2.0349021,975.052,0.0,0.0
22040,0,3.67,6.46,298.1,15862.1,231.26,12.31,1.873,5.844,35.098294,15.846996,30965.559,0.0158686428656987,251.71
22041,1,2.21,2.63,298.1,15862.1,231.26,12.31,1.873,5.844,35.098294,15.846996,30965.559,0.011387521198328,180.63
22042,2,0.83,0.74,298.1,15862.1,231.26,12.31,1.873,5.844,35.098294,15.846996,30965.559,0.0025141689940171,39.88
22043,3,0.54,3.02,298.1,15862.1,231.26,12.31,1.873,5.844,35.098294,15.846996,30965.559,0.0019669526733534,31.2
22044,4,0.0,0.0,298.1,15862.1,231.26,12.31,1.873,5.844,35.098294,15.846996,30965.559,0.0,0.0
22045,5,0.1,0.07,298.1,15862.1,231.26,12.31,1.873,5.844,35.098294,15.846996,30965.559,0.0,0.0
22046,0,0.19,0.04,125.19,39792.0,4.87,1.55,2.767,69.916,15.1429824,27.787172400000003,36851.815,0.0002776940088459,11.05
22047,1,0.0,0.0,125.19,39792.0,4.87,1.55,2.767,69.916,15.1429824,27.787172400000003,36851.815,8.795737836751105e-06,0.35
22048,2,0.0,0.0,125.19,39792.0,4.87,1.55,2.767,69.916,15.1429824,27.787172400000003,36851.815,0.0,0.0
22049,3,0.15,0.0,125.19,39792.0,4.87,1.55,2.767,69.916,15.1429824,27.787172400000003,36851.815,0.0002688982710092,10.7
22050,4,0.0,0.0,125.19,39792.0,4.87,1.55,2.767,69.916,15.1429824,27.787172400000003,36851.815,0.0,0.0
22051,5,0.04,0.04,125.19,39792.0,4.87,1.55,2.767,69.916,15.1429824,27.787172400000003,36851.815,0.0,0.0
22052,0,0.0,0.0,0.17,98.69,10.44,5.93,2.283,121.926,0.0082552,0.0419781,11.8017,0.0004053095551727,0.04
